Source,Time,Line
May 22–24,May 22 18:48:46,"May 22 18:48:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:49:16,"May 22 18:49:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:49:46,"May 22 18:49:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:50:16,"May 22 18:50:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:50:46,"May 22 18:50:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:51:16,"May 22 18:51:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:51:46,"May 22 18:51:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:52:16,"May 22 18:52:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:52:46,"May 22 18:52:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:53:16,"May 22 18:53:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:53:23,May 22 18:53:23 Antminer local0.notice cgminer[1403]: Pool 0 difficulty changed to 262144
May 22–24,May 22 18:53:46,"May 22 18:53:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:54:16,"May 22 18:54:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:54:46,"May 22 18:54:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:55:12,May 22 18:55:12 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 22–24,May 22 18:55:16,"May 22 18:55:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:55:46,"May 22 18:55:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:56:16,"May 22 18:56:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:56:46,"May 22 18:56:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:57:16,"May 22 18:57:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:57:46,"May 22 18:57:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:58:16,"May 22 18:58:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:58:46,"May 22 18:58:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:59:16,"May 22 18:59:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 18:59:46,"May 22 18:59:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:00:16,"May 22 19:00:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:00:46,"May 22 19:00:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:01:16,"May 22 19:01:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:01:46,"May 22 19:01:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:02:16,"May 22 19:02:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:02:46,"May 22 19:02:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:03:16,"May 22 19:03:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:03:46,"May 22 19:03:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:04:16,"May 22 19:04:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:04:46,"May 22 19:04:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:05:16,"May 22 19:05:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:05:46,"May 22 19:05:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:06:16,"May 22 19:06:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:06:38,May 22 19:06:38 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 22–24,May 22 19:06:46,"May 22 19:06:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:07:16,"May 22 19:07:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:07:46,"May 22 19:07:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:08:16,"May 22 19:08:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:08:46,"May 22 19:08:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:09:16,"May 22 19:09:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:09:46,"May 22 19:09:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:10:16,"May 22 19:10:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:10:46,"May 22 19:10:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:11:16,"May 22 19:11:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:11:46,"May 22 19:11:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:12:16,"May 22 19:12:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:12:46,"May 22 19:12:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:13:16,"May 22 19:13:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:13:46,"May 22 19:13:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:14:16,"May 22 19:14:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:14:46,"May 22 19:14:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:15:16,"May 22 19:15:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:15:46,"May 22 19:15:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:16:16,"May 22 19:16:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:16:46,"May 22 19:16:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:17:16,"May 22 19:17:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:17:46,"May 22 19:17:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:17:55,May 22 19:17:55 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 22–24,May 22 19:18:16,"May 22 19:18:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:18:46,"May 22 19:18:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:19:16,"May 22 19:19:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:19:46,"May 22 19:19:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:20:16,"May 22 19:20:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:20:22,May 22 19:20:22 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 22–24,May 22 19:20:46,"May 22 19:20:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:21:16,"May 22 19:21:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:21:46,"May 22 19:21:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:21:49,May 22 19:21:49 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 22–24,May 22 19:22:16,"May 22 19:22:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:22:46,"May 22 19:22:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:23:16,"May 22 19:23:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:23:46,"May 22 19:23:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:24:16,"May 22 19:24:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:24:46,"May 22 19:24:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:25:16,"May 22 19:25:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:25:46,"May 22 19:25:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:26:16,"May 22 19:26:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:26:46,"May 22 19:26:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:27:16,"May 22 19:27:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:27:46,"May 22 19:27:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:28:16,"May 22 19:28:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:28:46,"May 22 19:28:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:29:16,"May 22 19:29:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:29:46,"May 22 19:29:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:30:16,"May 22 19:30:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:30:46,"May 22 19:30:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:31:16,"May 22 19:31:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:31:46,"May 22 19:31:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:32:16,"May 22 19:32:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:32:46,"May 22 19:32:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:33:16,"May 22 19:33:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:33:46,"May 22 19:33:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:34:16,"May 22 19:34:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:34:46,"May 22 19:34:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:35:16,"May 22 19:35:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:35:46,"May 22 19:35:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:36:16,"May 22 19:36:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:36:46,"May 22 19:36:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:36:52,May 22 19:36:52 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 22–24,May 22 19:37:16,"May 22 19:37:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:37:46,"May 22 19:37:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:38:10,May 22 19:38:10 Antminer local0.notice cgminer[1403]: Pool 0 difficulty changed to 524288
May 22–24,May 22 19:38:16,"May 22 19:38:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:38:46,"May 22 19:38:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:39:16,"May 22 19:39:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:39:46,"May 22 19:39:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:40:16,"May 22 19:40:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:40:46,"May 22 19:40:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:40:59,May 22 19:40:59 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 22–24,May 22 19:40:59,May 22 19:40:59 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 22–24,May 22 19:41:16,"May 22 19:41:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:41:46,"May 22 19:41:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:42:13,May 22 19:42:13 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 22–24,May 22 19:42:13,May 22 19:42:13 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 22–24,May 22 19:42:16,"May 22 19:42:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:42:46,"May 22 19:42:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:43:16,"May 22 19:43:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:43:46,"May 22 19:43:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:44:16,"May 22 19:44:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:44:46,"May 22 19:44:46 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
May 22–24,May 22 19:45:01,May 22 19:45:01 Antminer local0.notice cgminer[1403]: Pool 0 extranonce change requested
May 22–24,May 22 19:45:01,May 22 19:45:01 Antminer local0.notice cgminer[1403]: Stratum from pool 0 requested work restart
May 22–24,May 22 19:45:16,"May 22 19:45:16 Antminer local0.warn cgminer[1403]: No Stratum, GBT or Solo support in pool 2  unable to use"
